"","ID","prev","RA.mean","log.mean","filtN","ra","prevN","condition"
"ASV_338","ASV_338",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_339","ASV_339",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_340","ASV_340",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_341","ASV_341",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_344","ASV_344",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_346","ASV_346",0.5,0.000724440351160227,-3.13999736758193,"Retain","Discard","Discard","Both_Fail"
"ASV_347","ASV_347",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_348","ASV_348",0.5,0.00027723020320463,-3.55715945670615,"Retain","Discard","Discard","Both_Fail"
"ASV_349","ASV_349",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_350","ASV_350",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_351","ASV_351",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_352","ASV_352",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_353","ASV_353",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_354","ASV_354",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_355","ASV_355",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_356","ASV_356",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_357","ASV_357",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_358","ASV_358",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_360","ASV_360",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_361","ASV_361",1,0.00177614514028607,-2.75052154810143,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_364","ASV_364",0.666666666666667,0.000418946512862783,-3.37784142011562,"Retain","Discard","Discard","Both_Fail"
"ASV_365","ASV_365",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_366","ASV_366",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_367","ASV_367",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_368","ASV_368",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_371","ASV_371",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_372","ASV_372",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_373","ASV_373",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_374","ASV_374",0.333333333333333,3.81478924214627e-05,-4.41852945076317,"Retain","Discard","Discard","Both_Fail"
"ASV_376","ASV_376",0.666666666666667,0.000219008981964482,-3.65953807357257,"Retain","Discard","Discard","Both_Fail"
"ASV_377","ASV_377",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_378","ASV_378",0.5,0.00017842941980132,-3.7485335367089,"Retain","Discard","Discard","Both_Fail"
"ASV_379","ASV_379",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_380","ASV_380",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_381","ASV_381",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_382","ASV_382",0.833333333333333,0.0024734983450678,-2.60668837587112,"Retain","Discard","Discard","Both_Fail"
"ASV_383","ASV_383",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_384","ASV_384",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_385","ASV_385",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_386","ASV_386",0.166666666666667,7.30917492126748e-05,-4.13613164456941,"Retain","Discard","Discard","Both_Fail"
"ASV_387","ASV_387",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_388","ASV_388",1,0.00293878245979525,-2.5318325609186,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_389","ASV_389",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_391","ASV_391",0.333333333333333,0.000152127529386098,-3.81779218779693,"Retain","Discard","Discard","Both_Fail"
"ASV_392","ASV_392",0.666666666666667,0.000168305544729571,-3.77390157620605,"Retain","Discard","Discard","Both_Fail"
"ASV_393","ASV_393",1,0.00115492392172704,-2.93744662309855,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_394","ASV_394",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_396","ASV_396",1,0.00160206417970307,-2.79532008979199,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_398","ASV_398",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_400","ASV_400",0.166666666666667,2.16158963301612e-05,-4.66522675119339,"Retain","Discard","Discard","Both_Fail"
"ASV_401","ASV_401",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_402","ASV_402",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_405","ASV_405",0.833333333333333,0.000394368992136667,-3.40409723945431,"Retain","Discard","Discard","Both_Fail"
"ASV_406","ASV_406",0.5,0.000642591592002247,-3.19206496127893,"Retain","Discard","Discard","Both_Fail"
"ASV_407","ASV_407",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_409","ASV_409",1,0.000674370974144124,-3.17110113061392,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_411","ASV_411",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_413","ASV_413",1,0.00139371957054528,-2.85582460157263,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_414","ASV_414",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_415","ASV_415",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_416","ASV_416",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_418","ASV_418",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_421","ASV_421",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_426","ASV_426",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_428","ASV_428",0.5,0.00024344844683374,-3.61359299184591,"Retain","Discard","Discard","Both_Fail"
"ASV_429","ASV_429",0.166666666666667,4.25047494437422e-05,-4.37156253955051,"Retain","Discard","Discard","Both_Fail"
"ASV_433","ASV_433",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_434","ASV_434",0.333333333333333,8.89784393238773e-05,-4.05071521601855,"Retain","Discard","Discard","Both_Fail"
"ASV_436","ASV_436",1,0.00173874863572204,-2.75976319776115,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_440","ASV_440",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_444","ASV_444",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_445","ASV_445",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_448","ASV_448",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_449","ASV_449",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_450","ASV_450",1,0.000854121973848416,-3.06848010497057,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_451","ASV_451",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_456","ASV_456",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_457","ASV_457",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_459","ASV_459",1,0.00110292255439779,-2.95745498200997,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_460","ASV_460",0.5,0.000170526931664105,-3.76820702224654,"Retain","Discard","Discard","Both_Fail"
"ASV_461","ASV_461",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_463","ASV_463",0.5,0.000212853818226036,-3.67191855493188,"Retain","Discard","Discard","Both_Fail"
"ASV_464","ASV_464",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_465","ASV_465",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_466","ASV_466",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_467","ASV_467",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_468","ASV_468",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_470","ASV_470",0.166666666666667,1.58895106984076e-05,-4.79888947625099,"Retain","Discard","Discard","Both_Fail"
"ASV_471","ASV_471",0.333333333333333,0.000133923715003738,-3.87314251198488,"Retain","Discard","Discard","Both_Fail"
"ASV_472","ASV_472",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_473","ASV_473",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_476","ASV_476",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_480","ASV_480",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_481","ASV_481",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_482","ASV_482",0.5,0.00041076057073584,-3.38641125137878,"Retain","Discard","Discard","Both_Fail"
"ASV_483","ASV_483",0.666666666666667,0.000141418684947506,-3.84949320557808,"Retain","Discard","Discard","Both_Fail"
"ASV_484","ASV_484",0.166666666666667,1.43005596285668e-05,-4.84464696681166,"Retain","Discard","Discard","Both_Fail"
"ASV_485","ASV_485",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_486","ASV_486",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_488","ASV_488",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_489","ASV_489",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_491","ASV_491",0.5,0.000255055443941944,-3.59336540238681,"Retain","Discard","Discard","Both_Fail"
"ASV_492","ASV_492",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_493","ASV_493",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_494","ASV_494",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_495","ASV_495",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_500","ASV_500",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_501","ASV_501",0.833333333333333,0.00202761099194082,-2.69301536307583,"Retain","Discard","Discard","Both_Fail"
"ASV_502","ASV_502",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_503","ASV_503",0.166666666666667,2.31024245994617e-05,-4.63634243851004,"Retain","Discard","Discard","Both_Fail"
"ASV_505","ASV_505",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_506","ASV_506",0.666666666666667,0.000631511112194938,-3.19961900310947,"Retain","Discard","Discard","Both_Fail"
"ASV_507","ASV_507",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_508","ASV_508",0.666666666666667,0.000126223203509826,-3.89886080174812,"Retain","Discard","Discard","Both_Fail"
"ASV_509","ASV_509",0.666666666666667,0.000213572865656457,-3.67045392507154,"Retain","Discard","Discard","Both_Fail"
"ASV_510","ASV_510",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_511","ASV_511",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_514","ASV_514",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_515","ASV_515",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_516","ASV_516",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_519","ASV_519",0.833333333333333,9.72104685429191e-05,-4.0122869636168,"Retain","Discard","Discard","Both_Fail"
"ASV_520","ASV_520",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_521","ASV_521",0.166666666666667,2.70198704127015e-05,-4.56831673818533,"Retain","Discard","Discard","Both_Fail"
"ASV_522","ASV_522",1,0.000969468802931368,-3.01346616176088,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_523","ASV_523",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_525","ASV_525",0.833333333333333,0.000208712886292149,-3.68045073601935,"Retain","Discard","Discard","Both_Fail"
"ASV_526","ASV_526",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_528","ASV_528",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_530","ASV_530",0.666666666666667,0.000450454063668918,-3.34634949083874,"Retain","Discard","Discard","Both_Fail"
"ASV_538","ASV_538",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_542","ASV_542",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_547","ASV_547",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_548","ASV_548",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_553","ASV_553",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_557","ASV_557",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_558","ASV_558",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_559","ASV_559",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_560","ASV_560",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_562","ASV_562",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_563","ASV_563",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_564","ASV_564",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_568","ASV_568",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_569","ASV_569",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_570","ASV_570",0.166666666666667,7.94475534920378e-06,-5.09991947191497,"Retain","Discard","Discard","Both_Fail"
"ASV_571","ASV_571",0.333333333333333,0.000135180829431331,-3.86908489317626,"Retain","Discard","Discard","Both_Fail"
"ASV_574","ASV_574",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_576","ASV_576",0.333333333333333,8.80301636457613e-05,-4.05536849080094,"Retain","Discard","Discard","Both_Fail"
"ASV_579","ASV_579",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_581","ASV_581",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_583","ASV_583",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_585","ASV_585",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_586","ASV_586",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_588","ASV_588",0.833333333333333,0.000632313104723323,-3.19906781731686,"Retain","Discard","Discard","Both_Fail"
"ASV_590","ASV_590",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_591","ASV_591",0.333333333333333,4.25736734073864e-05,-4.37085887573947,"Retain","Discard","Discard","Both_Fail"
"ASV_593","ASV_593",0.166666666666667,4.43527820282527e-05,-4.35307913385649,"Retain","Discard","Discard","Both_Fail"
"ASV_594","ASV_594",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_595","ASV_595",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_598","ASV_598",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_599","ASV_599",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_601","ASV_601",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_602","ASV_602",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_604","ASV_604",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_606","ASV_606",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_607","ASV_607",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_608","ASV_608",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_611","ASV_611",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_614","ASV_614",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_615","ASV_615",0.166666666666667,4.60795810253819e-05,-4.33649147835203,"Retain","Discard","Discard","Both_Fail"
"ASV_616","ASV_616",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_618","ASV_618",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_620","ASV_620",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_621","ASV_621",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_622","ASV_622",1,0.00104054694575864,-2.98273832119575,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_623","ASV_623",1,0.000409611549542653,-3.38762780634881,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_624","ASV_624",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_625","ASV_625",1,0.00106672386697248,-2.97194798785807,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_627","ASV_627",1,0.000238756657619376,-3.62204450947387,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_629","ASV_629",0.166666666666667,5.77560614986543e-06,-5.23840242983801,"Retain","Discard","Discard","Both_Fail"
"ASV_634","ASV_634",0.166666666666667,8.10596112381045e-06,-5.09119548346567,"Retain","Discard","Discard","Both_Fail"
"ASV_636","ASV_636",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_638","ASV_638",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_639","ASV_639",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_641","ASV_641",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_645","ASV_645",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_647","ASV_647",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_648","ASV_648",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_650","ASV_650",0.833333333333333,0.000128974945486832,-3.8894946470156,"Retain","Discard","Discard","Both_Fail"
"ASV_652","ASV_652",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_654","ASV_654",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_656","ASV_656",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_658","ASV_658",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_659","ASV_659",0.333333333333333,0.000329998741995958,-3.48148771571379,"Retain","Discard","Discard","Both_Fail"
"ASV_660","ASV_660",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_661","ASV_661",0.166666666666667,3.17790213968151e-06,-5.497859480587,"Retain","Discard","Discard","Both_Fail"
"ASV_663","ASV_663",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_664","ASV_664",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_666","ASV_666",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_667","ASV_667",0.5,0.000251250481220408,-3.59989309776581,"Retain","Discard","Discard","Both_Fail"
"ASV_669","ASV_669",0.333333333333333,4.04010136943435e-05,-4.39360773795037,"Retain","Discard","Discard","Both_Fail"
"ASV_671","ASV_671",0.5,0.000154597751148431,-3.81079682782345,"Retain","Discard","Discard","Both_Fail"
"ASV_672","ASV_672",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_673","ASV_673",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_674","ASV_674",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_675","ASV_675",0.666666666666667,0.000102635357691179,-3.9887029998005,"Retain","Discard","Discard","Both_Fail"
"ASV_677","ASV_677",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_678","ASV_678",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_680","ASV_680",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_681","ASV_681",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_683","ASV_683",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_685","ASV_685",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_686","ASV_686",0.166666666666667,6.0643864573587e-05,-4.21721313076807,"Retain","Discard","Discard","Both_Fail"
"ASV_687","ASV_687",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_691","ASV_691",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_693","ASV_693",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_696","ASV_696",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_697","ASV_697",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_699","ASV_699",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_700","ASV_700",0.5,0.000256131545699255,-3.59153692961665,"Retain","Discard","Discard","Both_Fail"
"ASV_702","ASV_702",1,0.00100055016307936,-2.99976113291239,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_704","ASV_704",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_707","ASV_707",1,0.000138348315214779,-3.85902612526448,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_708","ASV_708",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_711","ASV_711",0.166666666666667,3.81348256761781e-05,-4.41867823453938,"Retain","Discard","Discard","Both_Fail"
"ASV_712","ASV_712",0.5,5.85488068562529e-05,-4.23248195082262,"Retain","Discard","Discard","Both_Fail"
"ASV_715","ASV_715",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_717","ASV_717",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_722","ASV_722",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_724","ASV_724",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_729","ASV_729",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_730","ASV_730",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_731","ASV_731",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_734","ASV_734",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_735","ASV_735",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_738","ASV_738",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_739","ASV_739",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_744","ASV_744",0.5,0.000169318746366924,-3.77129495569497,"Retain","Discard","Discard","Both_Fail"
"ASV_745","ASV_745",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_749","ASV_749",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_752","ASV_752",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_754","ASV_754",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_757","ASV_757",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_759","ASV_759",0.833333333333333,0.000515973395826044,-3.28737269051195,"Retain","Discard","Discard","Both_Fail"
"ASV_760","ASV_760",1,0.000296333014773744,-3.52821996061811,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_763","ASV_763",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_764","ASV_764",0.666666666666667,0.00050829223599992,-3.29388652395487,"Retain","Discard","Discard","Both_Fail"
"ASV_765","ASV_765",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_766","ASV_766",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_767","ASV_767",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_768","ASV_768",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_770","ASV_770",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_773","ASV_773",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_774","ASV_774",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_779","ASV_779",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_780","ASV_780",0.833333333333333,0.000567537640745497,-3.2460053295076,"Retain","Discard","Discard","Both_Fail"
"ASV_781","ASV_781",1,0.000444108257615945,-3.35251115160971,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_782","ASV_782",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_784","ASV_784",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_788","ASV_788",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_789","ASV_789",0.833333333333333,0.000484827481771147,-3.31441277076567,"Retain","Discard","Discard","Both_Fail"
"ASV_792","ASV_792",0.666666666666667,0.000328027455678384,-3.48408980460967,"Retain","Discard","Discard","Both_Fail"
"ASV_793","ASV_793",0.5,0.000404201989559268,-3.3934015531352,"Retain","Discard","Discard","Both_Fail"
"ASV_794","ASV_794",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_795","ASV_795",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_799","ASV_799",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_801","ASV_801",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_803","ASV_803",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_805","ASV_805",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_806","ASV_806",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_807","ASV_807",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_808","ASV_808",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_810","ASV_810",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_811","ASV_811",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_812","ASV_812",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_814","ASV_814",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_815","ASV_815",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_817","ASV_817",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_821","ASV_821",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_822","ASV_822",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_823","ASV_823",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_829","ASV_829",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_831","ASV_831",0.166666666666667,2.97218574539716e-05,-4.5269240530271,"Retain","Discard","Discard","Both_Fail"
"ASV_832","ASV_832",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_834","ASV_834",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_835","ASV_835",0.166666666666667,6.09530239732932e-05,-4.21500474349372,"Retain","Discard","Discard","Both_Fail"
"ASV_837","ASV_837",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_839","ASV_839",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_844","ASV_844",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_847","ASV_847",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_848","ASV_848",0.166666666666667,3.75095532143343e-05,-4.42585810880862,"Retain","Discard","Discard","Both_Fail"
"ASV_855","ASV_855",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_856","ASV_856",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_857","ASV_857",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_858","ASV_858",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
