"","ID","prev","RA.mean","log.mean","filtN","ra","prevN","condition"
"ASV_1361","ASV_1361",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1362","ASV_1362",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1364","ASV_1364",0.333333333333333,0.000117764064508114,-3.92898721351113,"Retain","Discard","Discard","Both_Fail"
"ASV_1365","ASV_1365",0.166666666666667,0.000199664361680618,-3.69969944592885,"Retain","Discard","Discard","Both_Fail"
"ASV_1366","ASV_1366",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1373","ASV_1373",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1380","ASV_1380",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1381","ASV_1381",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1382","ASV_1382",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1387","ASV_1387",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1389","ASV_1389",0.333333333333333,2.25949945051261e-05,-4.64598775994879,"Retain","Discard","Discard","Both_Fail"
"ASV_1392","ASV_1392",0.166666666666667,0.000155153566768927,-3.80923823612714,"Retain","Discard","Discard","Both_Fail"
"ASV_1395","ASV_1395",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1396","ASV_1396",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1403","ASV_1403",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1410","ASV_1410",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1411","ASV_1411",0.833333333333333,0.000103284773551711,-3.98596369832433,"Retain","Discard","Discard","Both_Fail"
"ASV_1418","ASV_1418",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1419","ASV_1419",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1425","ASV_1425",0.666666666666667,0.000169244883372018,-3.7714844520779,"Retain","Discard","Discard","Both_Fail"
"ASV_1428","ASV_1428",0.333333333333333,0.000138309332046709,-3.8591485160609,"Retain","Discard","Discard","Both_Fail"
"ASV_1429","ASV_1429",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1430","ASV_1430",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1435","ASV_1435",0.833333333333333,0.000310450171531529,-3.50800809585931,"Retain","Discard","Discard","Both_Fail"
"ASV_1437","ASV_1437",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1440","ASV_1440",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1443","ASV_1443",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1447","ASV_1447",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1449","ASV_1449",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1450","ASV_1450",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1455","ASV_1455",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1456","ASV_1456",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1457","ASV_1457",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1462","ASV_1462",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1464","ASV_1464",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1465","ASV_1465",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1466","ASV_1466",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1468","ASV_1468",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1471","ASV_1471",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1474","ASV_1474",0.333333333333333,3.44539662484298e-05,-4.46276077605948,"Retain","Discard","Discard","Both_Fail"
"ASV_1476","ASV_1476",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1480","ASV_1480",0.5,0.000174053859993543,-3.75931634092145,"Retain","Discard","Discard","Both_Fail"
"ASV_1481","ASV_1481",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1487","ASV_1487",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1488","ASV_1488",0.666666666666667,0.000124188541245093,-3.90591847423678,"Retain","Discard","Discard","Both_Fail"
"ASV_1490","ASV_1490",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1493","ASV_1493",0.333333333333333,0.000120520874431753,-3.91893772599049,"Retain","Discard","Discard","Both_Fail"
"ASV_1498","ASV_1498",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1500","ASV_1500",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1502","ASV_1502",0.5,0.00016679419986422,-3.77781905568126,"Retain","Discard","Discard","Both_Fail"
"ASV_1506","ASV_1506",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1512","ASV_1512",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1520","ASV_1520",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1527","ASV_1527",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1528","ASV_1528",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1532","ASV_1532",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1541","ASV_1541",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1542","ASV_1542",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1543","ASV_1543",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1546","ASV_1546",0.333333333333333,0.000252564624035944,-3.59762747983729,"Retain","Discard","Discard","Both_Fail"
"ASV_1548","ASV_1548",0.166666666666667,4.93670439719313e-05,-4.30656287693509,"Retain","Discard","Discard","Both_Fail"
"ASV_1549","ASV_1549",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1551","ASV_1551",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1552","ASV_1552",0.333333333333333,6.25944767354501e-05,-4.20346398674394,"Retain","Discard","Discard","Both_Fail"
"ASV_1562","ASV_1562",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1563","ASV_1563",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1565","ASV_1565",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1571","ASV_1571",0.166666666666667,6.72915164623888e-05,-4.17203968445073,"Retain","Discard","Discard","Both_Fail"
"ASV_1574","ASV_1574",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1578","ASV_1578",1,0.000134878542430145,-3.87005713591303,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_1585","ASV_1585",0.333333333333333,0.00012036350394963,-3.91950517782927,"Retain","Discard","Discard","Both_Fail"
"ASV_1591","ASV_1591",0.333333333333333,5.1809953866995e-05,-4.28558679442043,"Retain","Discard","Discard","Both_Fail"
"ASV_1593","ASV_1593",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1594","ASV_1594",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1600","ASV_1600",0.166666666666667,3.53835577661854e-05,-4.45119850154105,"Retain","Discard","Discard","Both_Fail"
"ASV_1605","ASV_1605",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1611","ASV_1611",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1612","ASV_1612",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1615","ASV_1615",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1622","ASV_1622",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1624","ASV_1624",0.166666666666667,0.000116365175076695,-3.93417697273544,"Retain","Discard","Discard","Both_Fail"
"ASV_1627","ASV_1627",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1629","ASV_1629",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1637","ASV_1637",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1638","ASV_1638",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1644","ASV_1644",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1647","ASV_1647",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1651","ASV_1651",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1659","ASV_1659",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1665","ASV_1665",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1667","ASV_1667",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1675","ASV_1675",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1686","ASV_1686",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1690","ASV_1690",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1695","ASV_1695",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1704","ASV_1704",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1718","ASV_1718",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1722","ASV_1722",0.5,5.19246604646355e-05,-4.28462633463528,"Retain","Discard","Discard","Both_Fail"
"ASV_1724","ASV_1724",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1729","ASV_1729",0.833333333333333,0.00012758399935684,-3.89420378820701,"Retain","Discard","Discard","Both_Fail"
"ASV_1730","ASV_1730",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1733","ASV_1733",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1736","ASV_1736",0.333333333333333,0.000102889787298921,-3.98762773058099,"Retain","Discard","Discard","Both_Fail"
"ASV_1742","ASV_1742",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1744","ASV_1744",0.166666666666667,3.60490266762797e-05,-4.44310645673727,"Retain","Discard","Discard","Both_Fail"
"ASV_1748","ASV_1748",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1750","ASV_1750",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1752","ASV_1752",0.166666666666667,7.05243485313304e-06,-5.15166091694934,"Retain","Discard","Discard","Both_Fail"
"ASV_1754","ASV_1754",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1755","ASV_1755",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1758","ASV_1758",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1761","ASV_1761",0.166666666666667,1.41048697062661e-05,-4.85063092128536,"Retain","Discard","Discard","Both_Fail"
"ASV_1768","ASV_1768",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1769","ASV_1769",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1771","ASV_1771",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1773","ASV_1773",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1782","ASV_1782",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1784","ASV_1784",0.666666666666667,0.000111252102437585,-3.9536917729905,"Retain","Discard","Discard","Both_Fail"
"ASV_1785","ASV_1785",0.166666666666667,1.76310871328326e-05,-4.75372090827731,"Retain","Discard","Discard","Both_Fail"
"ASV_1787","ASV_1787",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1793","ASV_1793",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1795","ASV_1795",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1799","ASV_1799",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1804","ASV_1804",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1810","ASV_1810",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1815","ASV_1815",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1817","ASV_1817",0.166666666666667,2.11573045593991e-05,-4.67453966222968,"Retain","Discard","Discard","Both_Fail"
"ASV_1818","ASV_1818",0.166666666666667,3.17359568390987e-05,-4.498448403174,"Retain","Discard","Discard","Both_Fail"
"ASV_1821","ASV_1821",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1831","ASV_1831",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1834","ASV_1834",0.166666666666667,1.01095879331958e-05,-4.99526654589133,"Retain","Discard","Discard","Both_Fail"
"ASV_1837","ASV_1837",0.333333333333333,3.5576915229911e-05,-4.44883171102181,"Retain","Discard","Discard","Both_Fail"
"ASV_1838","ASV_1838",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1839","ASV_1839",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1840","ASV_1840",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1841","ASV_1841",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1842","ASV_1842",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1849","ASV_1849",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1851","ASV_1851",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1855","ASV_1855",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1857","ASV_1857",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1858","ASV_1858",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1864","ASV_1864",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1880","ASV_1880",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1885","ASV_1885",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1886","ASV_1886",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1892","ASV_1892",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1894","ASV_1894",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1901","ASV_1901",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1911","ASV_1911",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1932","ASV_1932",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1942","ASV_1942",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1949","ASV_1949",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1950","ASV_1950",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1955","ASV_1955",0.166666666666667,8.46292182375965e-05,-4.07247967090172,"Retain","Discard","Discard","Both_Fail"
"ASV_1957","ASV_1957",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1964","ASV_1964",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1971","ASV_1971",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1977","ASV_1977",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1982","ASV_1982",0.166666666666667,9.61307378034127e-06,-5.01713772446498,"Retain","Discard","Discard","Both_Fail"
"ASV_1989","ASV_1989",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1990","ASV_1990",0.5,7.0530933053587e-05,-4.15162037083647,"Retain","Discard","Discard","Both_Fail"
"ASV_1991","ASV_1991",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1995","ASV_1995",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1999","ASV_1999",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2014","ASV_2014",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2015","ASV_2015",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2020","ASV_2020",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2028","ASV_2028",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2036","ASV_2036",0.833333333333333,0.000113574777191148,-3.94471810650321,"Retain","Discard","Discard","Both_Fail"
"ASV_2044","ASV_2044",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2052","ASV_2052",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2053","ASV_2053",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2062","ASV_2062",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2068","ASV_2068",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2084","ASV_2084",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2085","ASV_2085",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2089","ASV_2089",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2114","ASV_2114",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2118","ASV_2118",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2121","ASV_2121",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2124","ASV_2124",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2126","ASV_2126",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2131","ASV_2131",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2137","ASV_2137",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2139","ASV_2139",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2140","ASV_2140",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2143","ASV_2143",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2144","ASV_2144",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2147","ASV_2147",0.166666666666667,3.46726898082105e-05,-4.46001246571163,"Retain","Discard","Discard","Both_Fail"
"ASV_2159","ASV_2159",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2161","ASV_2161",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2163","ASV_2163",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2168","ASV_2168",0.333333333333333,6.20325116597786e-05,-4.20738063415183,"Retain","Discard","Discard","Both_Fail"
"ASV_2175","ASV_2175",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2187","ASV_2187",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2190","ASV_2190",0.333333333333333,8.90996585569005e-05,-4.05012396024077,"Retain","Discard","Discard","Both_Fail"
"ASV_2194","ASV_2194",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2197","ASV_2197",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2205","ASV_2205",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2206","ASV_2206",0.333333333333333,7.40841099639778e-05,-4.13027493230393,"Retain","Discard","Discard","Both_Fail"
"ASV_2224","ASV_2224",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2228","ASV_2228",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2229","ASV_2229",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2238","ASV_2238",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2239","ASV_2239",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2244","ASV_2244",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2246","ASV_2246",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2248","ASV_2248",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2249","ASV_2249",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2253","ASV_2253",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2258","ASV_2258",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2264","ASV_2264",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2265","ASV_2265",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2276","ASV_2276",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2294","ASV_2294",0.333333333333333,9.84218999879791e-05,-4.00690825537255,"Retain","Discard","Discard","Both_Fail"
"ASV_2315","ASV_2315",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2316","ASV_2316",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2323","ASV_2323",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2339","ASV_2339",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2345","ASV_2345",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2346","ASV_2346",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2377","ASV_2377",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2380","ASV_2380",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2388","ASV_2388",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2389","ASV_2389",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2421","ASV_2421",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2422","ASV_2422",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2435","ASV_2435",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2439","ASV_2439",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2440","ASV_2440",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2446","ASV_2446",0.833333333333333,6.18797153474945e-05,-4.2084516927635,"Retain","Discard","Discard","Both_Fail"
"ASV_2449","ASV_2449",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2455","ASV_2455",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2466","ASV_2466",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2467","ASV_2467",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2474","ASV_2474",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2478","ASV_2478",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2480","ASV_2480",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2482","ASV_2482",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2497","ASV_2497",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2506","ASV_2506",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2507","ASV_2507",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2516","ASV_2516",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2526","ASV_2526",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2544","ASV_2544",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2550","ASV_2550",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2555","ASV_2555",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2557","ASV_2557",0.166666666666667,1.41048697062661e-05,-4.85063092128536,"Retain","Discard","Discard","Both_Fail"
"ASV_2563","ASV_2563",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2587","ASV_2587",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2591","ASV_2591",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2593","ASV_2593",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2595","ASV_2595",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2597","ASV_2597",0.166666666666667,1.31452683606536e-05,-4.88123054334527,"Retain","Discard","Discard","Both_Fail"
"ASV_2605","ASV_2605",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2616","ASV_2616",0.166666666666667,6.57263418032679e-06,-5.18226053900925,"Retain","Discard","Discard","Both_Fail"
"ASV_2625","ASV_2625",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2653","ASV_2653",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2670","ASV_2670",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2676","ASV_2676",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2682","ASV_2682",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2686","ASV_2686",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2695","ASV_2695",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2702","ASV_2702",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2727","ASV_2727",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2757","ASV_2757",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2763","ASV_2763",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2774","ASV_2774",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2778","ASV_2778",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2782","ASV_2782",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2814","ASV_2814",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2827","ASV_2827",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2901","ASV_2901",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2908","ASV_2908",0.333333333333333,4.8401465472573e-05,-4.31514148883045,"Retain","Discard","Discard","Both_Fail"
"ASV_2912","ASV_2912",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2938","ASV_2938",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2940","ASV_2940",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2942","ASV_2942",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2957","ASV_2957",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2959","ASV_2959",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2960","ASV_2960",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_2984","ASV_2984",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_3013","ASV_3013",0.333333333333333,3.12561561662924e-05,-4.50506443189622,"Retain","Discard","Discard","Both_Fail"
"ASV_3025","ASV_3025",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_3030","ASV_3030",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_3040","ASV_3040",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_3048","ASV_3048",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_3049","ASV_3049",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_3059","ASV_3059",0.166666666666667,1.09543903005447e-05,-4.96041178939289,"Retain","Discard","Discard","Both_Fail"
